date,category,total_cases,reported,spk_issued,invoice,paid,pct_reported,pct_spk,pct_invoice,pct_paid
2026-06-06,grab_allrisk,30.0,30.0,30.0,26.0,0.0,100.0,100.0,86.67,0.0
2026-06-06,nongrab_allrisk,2135.0,1985.0,1727.0,1328.0,570.0,92.97,80.89,62.2,26.7
2026-06-07,grab_oona,3055.0,3055.0,2878.0,2864.0,1445.0,100.0,94.21,93.75,47.3
2026-06-07,grab_avrist,2034.0,2034.0,1920.0,1919.0,1320.0,100.0,94.4,94.35,64.9
2026-06-07,nongrab_oona,102.0,102.0,102.0,100.0,0.0,100.0,100.0,98.04,0.0
2026-06-07,nongrab_avrist,604.0,604.0,541.0,540.0,125.0,100.0,89.57,89.4,20.7
2026-06-07,nongrab_sinarmas,285.0,285.0,285.0,279.0,0.0,100.0,100.0,97.89,0.0
2026-06-07,grab_allrisk,30.0,30.0,30.0,26.0,0.0,100.0,100.0,86.67,0.0
2026-06-07,nongrab_allrisk,2136.0,1985.0,1727.0,1328.0,570.0,92.93,80.85,62.17,26.69
2026-06-08,grab_oona,3114.0,3114.0,2918.0,2903.0,1445.0,100.0,93.71,93.22,46.4
2026-06-08,grab_avrist,2051.0,2051.0,1929.0,1928.0,1320.0,100.0,94.05,94.0,64.36
2026-06-08,nongrab_oona,103.0,103.0,103.0,101.0,0.0,100.0,100.0,98.06,0.0
2026-06-08,nongrab_avrist,628.0,628.0,554.0,553.0,125.0,100.0,88.22,88.06,19.9
2026-06-08,nongrab_sinarmas,301.0,301.0,301.0,295.0,0.0,100.0,100.0,98.01,0.0
2026-06-08,grab_allrisk,31.0,31.0,31.0,26.0,0.0,100.0,100.0,83.87,0.0
2026-06-08,nongrab_allrisk,2154.0,2002.0,1814.0,1385.0,573.0,92.94,84.22,64.3,26.6
2026-06-09,grab_oona,3161.0,3161.0,2957.0,2941.0,1445.0,100.0,93.55,93.04,45.71
2026-06-09,grab_avrist,2072.0,2072.0,1950.0,1948.0,1320.0,100.0,94.11,94.02,63.71
2026-06-09,nongrab_oona,103.0,103.0,103.0,101.0,0.0,100.0,100.0,98.06,0.0
2026-06-09,nongrab_avrist,643.0,643.0,561.0,560.0,125.0,100.0,87.25,87.09,19.44
2026-06-09,nongrab_sinarmas,312.0,312.0,312.0,306.0,0.0,100.0,100.0,98.08,0.0
2026-06-09,grab_allrisk,31.0,31.0,31.0,26.0,0.0,100.0,100.0,83.87,0.0
2026-06-09,nongrab_allrisk,2175.0,2034.0,1826.0,1424.0,747.0,93.52,83.95,65.47,34.34
2026-06-10,grab_oona,3202.0,3202.0,2986.0,2969.0,1445.0,100.0,93.25,92.72,45.13
2026-06-10,grab_avrist,2088.0,2088.0,1963.0,1961.0,1320.0,100.0,94.01,93.92,63.22
2026-06-10,nongrab_oona,105.0,105.0,105.0,103.0,0.0,100.0,100.0,98.1,0.0
2026-06-10,nongrab_avrist,657.0,657.0,566.0,565.0,125.0,100.0,86.15,86.0,19.03
2026-06-10,nongrab_sinarmas,320.0,320.0,320.0,314.0,0.0,100.0,100.0,98.13,0.0
2026-06-10,grab_allrisk,32.0,32.0,32.0,26.0,0.0,100.0,100.0,81.25,0.0
2026-06-10,nongrab_allrisk,2193.0,2050.0,1826.0,1469.0,747.0,93.48,83.26,66.99,34.06
2026-06-11,grab_oona,3241.0,3241.0,3014.0,2997.0,1445.0,100.0,93.0,92.47,44.59
2026-06-11,grab_avrist,2108.0,2108.0,1980.0,1978.0,1320.0,100.0,93.93,93.83,62.62
2026-06-11,nongrab_oona,106.0,106.0,106.0,104.0,0.0,100.0,100.0,98.11,0.0
2026-06-11,nongrab_avrist,668.0,668.0,569.0,568.0,125.0,100.0,85.18,85.03,18.71
2026-06-11,nongrab_sinarmas,327.0,327.0,327.0,321.0,0.0,100.0,100.0,98.17,0.0
2026-06-11,grab_allrisk,32.0,32.0,32.0,26.0,0.0,100.0,100.0,81.25,0.0
2026-06-11,nongrab_allrisk,2214.0,2050.0,1826.0,1469.0,900.0,92.59,82.48,66.35,40.65
2026-06-12,grab_oona,3292.0,3292.0,3049.0,3032.0,1445.0,100.0,92.62,92.1,43.89
2026-06-12,grab_avrist,2133.0,2133.0,1998.0,1996.0,1320.0,100.0,93.67,93.58,61.88
2026-06-12,nongrab_oona,106.0,106.0,106.0,104.0,0.0,100.0,100.0,98.11,0.0
2026-06-12,nongrab_avrist,684.0,684.0,576.0,575.0,125.0,100.0,84.21,84.06,18.27
2026-06-12,nongrab_sinarmas,337.0,337.0,337.0,331.0,0.0,100.0,100.0,98.22,0.0
2026-06-12,grab_allrisk,32.0,32.0,32.0,26.0,0.0,100.0,100.0,81.25,0.0
2026-06-12,nongrab_allrisk,2239.0,2092.0,1875.0,1469.0,900.0,93.43,83.74,65.61,40.2
2026-06-13,grab_oona,3322.0,3322.0,3072.0,3055.0,1445.0,100.0,92.47,91.96,43.5
2026-06-13,grab_avrist,2148.0,2148.0,2009.0,2007.0,1320.0,100.0,93.53,93.44,61.45
2026-06-13,nongrab_oona,107.0,107.0,107.0,105.0,0.0,100.0,100.0,98.13,0.0
2026-06-13,nongrab_avrist,689.0,689.0,578.0,577.0,125.0,100.0,83.89,83.74,18.14
2026-06-13,nongrab_sinarmas,346.0,346.0,346.0,340.0,0.0,100.0,100.0,98.27,0.0
2026-06-13,grab_allrisk,32.0,32.0,32.0,26.0,0.0,100.0,100.0,81.25,0.0
2026-06-13,nongrab_allrisk,2255.0,2093.0,1875.0,1469.0,900.0,92.82,83.15,65.14,39.91
2026-06-14,grab_oona,3322.0,3322.0,3072.0,3055.0,1445.0,100.0,92.47,91.96,43.5
2026-06-14,grab_avrist,2148.0,2148.0,2009.0,2007.0,1320.0,100.0,93.53,93.44,61.45
2026-06-14,nongrab_oona,107.0,107.0,107.0,105.0,0.0,100.0,100.0,98.13,0.0
2026-06-14,nongrab_avrist,689.0,689.0,578.0,577.0,125.0,100.0,83.89,83.74,18.14
2026-06-14,nongrab_sinarmas,346.0,346.0,346.0,340.0,0.0,100.0,100.0,98.27,0.0
2026-06-14,grab_allrisk,32.0,32.0,32.0,26.0,0.0,100.0,100.0,81.25,0.0
2026-06-14,nongrab_allrisk,2255.0,2093.0,1875.0,1469.0,900.0,92.82,83.15,65.14,39.91
2026-06-15,grab_oona,3359.0,3359.0,3093.0,3076.0,1445.0,100.0,92.08,91.57,43.02
2026-06-15,grab_avrist,2168.0,2168.0,2021.0,2019.0,1320.0,100.0,93.22,93.13,60.89
2026-06-15,nongrab_oona,107.0,107.0,107.0,105.0,0.0,100.0,100.0,98.13,0.0
2026-06-15,nongrab_avrist,699.0,699.0,580.0,579.0,125.0,100.0,82.98,82.83,17.88
2026-06-15,nongrab_sinarmas,353.0,353.0,353.0,347.0,0.0,100.0,100.0,98.3,0.0
2026-06-15,grab_allrisk,32.0,32.0,32.0,26.0,0.0,100.0,100.0,81.25,0.0
2026-06-15,nongrab_allrisk,2275.0,2094.0,1883.0,1524.0,900.0,92.04,82.77,66.99,39.56
2026-06-16,grab_oona,3373.0,3373.0,3105.0,3088.0,1445.0,100.0,92.05,91.55,42.84
2026-06-16,grab_avrist,2170.0,2170.0,2023.0,2021.0,1320.0,100.0,93.23,93.13,60.83
2026-06-16,nongrab_oona,107.0,107.0,107.0,105.0,0.0,100.0,100.0,98.13,0.0
2026-06-16,nongrab_avrist,701.0,701.0,580.0,579.0,125.0,100.0,82.74,82.6,17.83
2026-06-16,nongrab_sinarmas,363.0,363.0,363.0,357.0,0.0,100.0,100.0,98.35,0.0
2026-06-16,grab_allrisk,32.0,32.0,32.0,26.0,0.0,100.0,100.0,81.25,0.0
2026-06-16,nongrab_allrisk,2277.0,2094.0,1883.0,1524.0,900.0,91.96,82.7,66.93,39.53
2026-06-17,grab_oona,3417.0,3417.0,3141.0,3124.0,1445.0,100.0,91.92,91.43,42.29
2026-06-17,grab_avrist,2184.0,2184.0,2036.0,2034.0,1320.0,100.0,93.22,93.13,60.44
2026-06-17,nongrab_oona,110.0,110.0,110.0,108.0,0.0,100.0,100.0,98.18,0.0
2026-06-17,nongrab_avrist,713.0,713.0,585.0,584.0,125.0,100.0,82.05,81.91,17.53
2026-06-17,nongrab_sinarmas,377.0,377.0,377.0,371.0,0.0,100.0,100.0,98.41,0.0
2026-06-17,grab_allrisk,33.0,33.0,33.0,27.0,0.0,100.0,100.0,81.82,0.0
2026-06-17,nongrab_allrisk,2294.0,2097.0,1883.0,1524.0,935.0,91.41,82.08,66.43,40.76
2026-06-18,grab_oona,3458.0,3458.0,3163.0,3146.0,1445.0,100.0,91.47,90.98,41.79
2026-06-18,grab_avrist,2205.0,2205.0,2049.0,2047.0,1320.0,100.0,92.93,92.83,59.86
2026-06-18,nongrab_oona,111.0,111.0,111.0,109.0,0.0,100.0,100.0,98.2,0.0
2026-06-18,nongrab_avrist,726.0,726.0,587.0,586.0,125.0,100.0,80.85,80.72,17.22
2026-06-18,nongrab_sinarmas,383.0,383.0,383.0,377.0,0.0,100.0,100.0,98.43,0.0
2026-06-18,grab_allrisk,33.0,33.0,33.0,27.0,0.0,100.0,100.0,81.82,0.0
2026-06-18,nongrab_allrisk,2316.0,2131.0,1884.0,1651.0,935.0,92.01,81.35,71.29,40.37
2026-06-19,grab_oona,3505.0,3505.0,3193.0,3175.0,1445.0,100.0,91.1,90.58,41.23
2026-06-19,grab_avrist,2227.0,2227.0,2069.0,2067.0,1320.0,100.0,92.91,92.82,59.27
2026-06-19,nongrab_oona,111.0,111.0,111.0,109.0,0.0,100.0,100.0,98.2,0.0
2026-06-19,nongrab_avrist,747.0,747.0,593.0,592.0,125.0,100.0,79.38,79.25,16.73
2026-06-19,nongrab_sinarmas,386.0,386.0,386.0,380.0,0.0,100.0,100.0,98.45,0.0
2026-06-19,grab_allrisk,34.0,34.0,34.0,27.0,0.0,100.0,100.0,79.41,0.0
2026-06-19,nongrab_allrisk,2338.0,2141.0,1938.0,1730.0,935.0,91.57,82.89,73.99,39.99
2026-06-20,grab_oona,3532.0,3532.0,3211.0,3193.0,1445.0,100.0,90.91,90.4,40.91
2026-06-20,grab_avrist,2236.0,2236.0,2077.0,2075.0,1320.0,100.0,92.89,92.8,59.03
2026-06-20,nongrab_oona,112.0,112.0,112.0,110.0,0.0,100.0,100.0,98.21,0.0
2026-06-20,nongrab_avrist,756.0,756.0,594.0,593.0,125.0,100.0,78.57,78.44,16.53
2026-06-20,nongrab_sinarmas,394.0,394.0,394.0,388.0,0.0,100.0,100.0,98.48,0.0
2026-06-20,grab_allrisk,34.0,34.0,34.0,27.0,0.0,100.0,100.0,79.41,0.0
2026-06-20,nongrab_allrisk,2348.0,2141.0,1938.0,1730.0,935.0,91.18,82.54,73.68,39.82
2026-06-21,grab_oona,3532.0,3532.0,3211.0,3193.0,1445.0,100.0,90.91,90.4,40.91
2026-06-21,grab_avrist,2236.0,2236.0,2077.0,2075.0,1320.0,100.0,92.89,92.8,59.03
2026-06-21,nongrab_oona,112.0,112.0,112.0,110.0,0.0,100.0,100.0,98.21,0.0
2026-06-21,nongrab_avrist,756.0,756.0,594.0,593.0,125.0,100.0,78.57,78.44,16.53
2026-06-21,nongrab_sinarmas,394.0,394.0,394.0,388.0,0.0,100.0,100.0,98.48,0.0
2026-06-21,grab_allrisk,34.0,34.0,34.0,27.0,0.0,100.0,100.0,79.41,0.0
2026-06-21,nongrab_allrisk,2348.0,2141.0,1938.0,1730.0,935.0,91.18,82.54,73.68,39.82
2026-06-22,grab_oona,3573.0,3573.0,3238.0,3218.0,1445.0,100.0,90.62,90.06,40.44
2026-06-22,grab_avrist,2253.0,2253.0,2092.0,2090.0,1320.0,100.0,92.85,92.77,58.59
2026-06-22,nongrab_oona,114.0,114.0,114.0,112.0,0.0,100.0,100.0,98.25,0.0
2026-06-22,nongrab_avrist,770.0,770.0,596.0,595.0,125.0,100.0,77.4,77.27,16.23
2026-06-22,nongrab_sinarmas,400.0,400.0,400.0,394.0,0.0,100.0,100.0,98.5,0.0
2026-06-22,grab_allrisk,36.0,36.0,36.0,27.0,0.0,100.0,100.0,75.0,0.0
2026-06-22,nongrab_allrisk,2367.0,2254.0,1938.0,1797.0,935.0,95.23,81.88,75.92,39.5
2026-06-23,grab_oona,3629.0,3629.0,3276.0,3256.0,1445.0,100.0,90.27,89.72,39.82
2026-06-23,grab_avrist,2279.0,2279.0,2114.0,2112.0,1320.0,100.0,92.76,92.67,57.92
2026-06-23,nongrab_oona,118.0,118.0,118.0,116.0,0.0,100.0,100.0,98.31,0.0
2026-06-23,nongrab_avrist,788.0,788.0,600.0,599.0,125.0,100.0,76.14,76.02,15.86
2026-06-23,nongrab_sinarmas,408.0,408.0,408.0,402.0,0.0,100.0,100.0,98.53,0.0
2026-06-23,grab_allrisk,36.0,36.0,36.0,27.0,0.0,100.0,100.0,75.0,0.0
2026-06-23,nongrab_allrisk,2397.0,2272.0,1968.0,1830.0,952.0,94.79,82.1,76.35,39.72
2026-06-24,grab_oona,3677.0,3677.0,3310.0,3289.0,1445.0,100.0,90.02,89.45,39.3
2026-06-24,grab_avrist,2299.0,2299.0,2129.0,2127.0,1320.0,100.0,92.61,92.52,57.42
2026-06-24,nongrab_oona,118.0,118.0,118.0,116.0,0.0,100.0,100.0,98.31,0.0
2026-06-24,nongrab_avrist,807.0,807.0,610.0,609.0,125.0,100.0,75.59,75.46,15.49
2026-06-24,nongrab_sinarmas,417.0,417.0,417.0,410.0,0.0,100.0,100.0,98.32,0.0
2026-06-24,grab_allrisk,36.0,36.0,36.0,27.0,0.0,100.0,100.0,75.0,0.0
2026-06-24,nongrab_allrisk,2417.0,2282.0,1968.0,1884.0,952.0,94.41,81.42,77.95,39.39
2026-06-25,grab_oona,3716.0,3716.0,3337.0,3304.0,1445.0,100.0,89.8,88.91,38.89
2026-06-25,grab_avrist,2309.0,2309.0,2137.0,2135.0,1320.0,100.0,92.55,92.46,57.17
2026-06-25,nongrab_oona,121.0,121.0,121.0,116.0,0.0,100.0,100.0,95.87,0.0
2026-06-25,nongrab_avrist,824.0,824.0,617.0,616.0,125.0,100.0,74.88,74.76,15.17
2026-06-25,nongrab_sinarmas,424.0,424.0,424.0,410.0,0.0,100.0,100.0,96.7,0.0
2026-06-25,grab_allrisk,38.0,38.0,38.0,27.0,0.0,100.0,100.0,71.05,0.0
2026-06-25,nongrab_allrisk,2430.0,2326.0,1968.0,1902.0,952.0,95.72,80.99,78.27,39.18
2026-06-26,grab_oona,3750.0,3750.0,3364.0,3321.0,1445.0,100.0,89.71,88.56,38.53
2026-06-26,grab_avrist,2327.0,2327.0,2152.0,2150.0,1320.0,100.0,92.48,92.39,56.73
2026-06-26,nongrab_oona,122.0,122.0,122.0,116.0,0.0,100.0,100.0,95.08,0.0
2026-06-26,nongrab_avrist,830.0,830.0,619.0,618.0,125.0,100.0,74.58,74.46,15.06
2026-06-26,nongrab_sinarmas,432.0,432.0,432.0,410.0,0.0,100.0,100.0,94.91,0.0
2026-06-26,grab_allrisk,39.0,39.0,39.0,27.0,0.0,100.0,100.0,69.23,0.0
2026-06-26,nongrab_allrisk,2449.0,2390.0,2028.0,1903.0,1037.0,97.59,82.81,77.71,42.34
2026-06-27,grab_oona,3777.0,3777.0,3381.0,3328.0,1445.0,100.0,89.52,88.11,38.26
2026-06-27,grab_avrist,2334.0,2334.0,2157.0,2155.0,1320.0,100.0,92.42,92.33,56.56
2026-06-27,nongrab_oona,125.0,125.0,125.0,116.0,0.0,100.0,100.0,92.8,0.0
2026-06-27,nongrab_avrist,840.0,840.0,621.0,620.0,125.0,100.0,73.93,73.81,14.88
2026-06-27,nongrab_sinarmas,439.0,439.0,439.0,410.0,0.0,100.0,100.0,93.39,0.0
2026-06-27,grab_allrisk,39.0,39.0,39.0,27.0,0.0,100.0,100.0,69.23,0.0
2026-06-27,nongrab_allrisk,2459.0,2390.0,2028.0,1903.0,1037.0,97.19,82.47,77.39,42.17
2026-06-28,grab_oona,3777.0,3777.0,3381.0,3328.0,1445.0,100.0,89.52,88.11,38.26
2026-06-28,grab_avrist,2334.0,2334.0,2157.0,2155.0,1320.0,100.0,92.42,92.33,56.56
2026-06-28,nongrab_oona,125.0,125.0,125.0,116.0,0.0,100.0,100.0,92.8,0.0
2026-06-28,nongrab_avrist,840.0,840.0,621.0,620.0,125.0,100.0,73.93,73.81,14.88
2026-06-28,nongrab_sinarmas,439.0,439.0,439.0,410.0,0.0,100.0,100.0,93.39,0.0
2026-06-28,grab_allrisk,39.0,39.0,39.0,27.0,0.0,100.0,100.0,69.23,0.0
2026-06-28,nongrab_allrisk,2459.0,2390.0,2028.0,1903.0,1037.0,97.19,82.47,77.39,42.17
2026-06-29,grab_oona,3817.0,3817.0,3405.0,3339.0,1445.0,100.0,89.21,87.48,37.86
2026-06-29,grab_avrist,2352.0,2352.0,2168.0,2163.0,1320.0,100.0,92.18,91.96,56.12
2026-06-29,nongrab_oona,127.0,127.0,127.0,116.0,0.0,100.0,100.0,91.34,0.0
2026-06-29,nongrab_avrist,852.0,852.0,624.0,623.0,125.0,100.0,73.24,73.12,14.67
2026-06-29,nongrab_sinarmas,447.0,447.0,447.0,410.0,0.0,100.0,100.0,91.72,0.0
2026-06-29,grab_allrisk,39.0,39.0,39.0,27.0,0.0,100.0,100.0,69.23,0.0
2026-06-29,nongrab_allrisk,2479.0,2400.0,2028.0,1966.0,1037.0,96.81,81.81,79.31,41.83
2026-06-30,grab_oona,3867.0,3867.0,3439.0,3359.0,1445.0,100.0,88.93,86.86,37.37
2026-06-30,grab_avrist,2370.0,2370.0,2181.0,2176.0,1320.0,100.0,92.03,91.81,55.7
2026-06-30,nongrab_oona,130.0,130.0,130.0,116.0,0.0,100.0,100.0,89.23,0.0
2026-06-30,nongrab_avrist,870.0,870.0,631.0,630.0,125.0,100.0,72.53,72.41,14.37
2026-06-30,nongrab_sinarmas,458.0,458.0,458.0,410.0,0.0,100.0,100.0,89.52,0.0
2026-06-30,grab_allrisk,39.0,39.0,39.0,27.0,0.0,100.0,100.0,69.23,0.0
2026-06-30,nongrab_allrisk,2500.0,2405.0,2063.0,1966.0,1037.0,96.2,82.52,78.64,41.48
2026-07-01,grab_oona,3906.0,3906.0,3468.0,3380.0,1445.0,100.0,88.79,86.53,36.99
2026-07-01,grab_avrist,2388.0,2388.0,2196.0,2191.0,1320.0,100.0,91.96,91.75,55.28
2026-07-01,nongrab_oona,132.0,132.0,132.0,116.0,0.0,100.0,100.0,87.88,0.0
2026-07-01,nongrab_avrist,882.0,882.0,637.0,636.0,125.0,100.0,72.22,72.11,14.17
2026-07-01,nongrab_sinarmas,465.0,465.0,464.0,410.0,0.0,100.0,99.78,88.17,0.0
2026-07-01,grab_allrisk,39.0,39.0,39.0,27.0,0.0,100.0,100.0,69.23,0.0
2026-07-01,nongrab_allrisk,2520.0,2428.0,2088.0,1985.0,1037.0,96.35,82.86,78.77,41.15
2026-07-02,grab_oona,3951.0,3951.0,3507.0,3411.0,1445.0,100.0,88.76,86.33,36.57
2026-07-02,grab_avrist,2407.0,2407.0,2212.0,2207.0,1320.0,100.0,91.9,91.69,54.84
2026-07-02,nongrab_oona,135.0,135.0,135.0,116.0,0.0,100.0,100.0,85.93,0.0
2026-07-02,nongrab_avrist,900.0,900.0,652.0,651.0,125.0,100.0,72.44,72.33,13.89
2026-07-02,nongrab_sinarmas,470.0,470.0,469.0,410.0,0.0,100.0,99.79,87.23,0.0
2026-07-02,grab_allrisk,39.0,39.0,39.0,27.0,0.0,100.0,100.0,69.23,0.0
2026-07-02,nongrab_allrisk,2542.0,2473.0,2105.0,1985.0,1037.0,97.29,82.81,78.09,40.79
2026-07-03,grab_oona,4009.0,4009.0,3557.0,3453.0,1445.0,100.0,88.73,86.13,36.04
2026-07-03,grab_avrist,2436.0,2436.0,2237.0,2232.0,1320.0,100.0,91.83,91.63,54.19
2026-07-03,nongrab_oona,135.0,135.0,135.0,116.0,0.0,100.0,100.0,85.93,0.0
2026-07-03,nongrab_avrist,921.0,921.0,669.0,668.0,125.0,100.0,72.64,72.53,13.57
2026-07-03,nongrab_sinarmas,478.0,478.0,477.0,410.0,0.0,100.0,99.79,85.77,0.0
2026-07-03,grab_allrisk,39.0,39.0,39.0,27.0,0.0,100.0,100.0,69.23,0.0
2026-07-03,nongrab_allrisk,2571.0,2473.0,2105.0,1985.0,1052.0,96.19,81.87,77.21,40.92
2026-07-04,grab_oona,4038.0,4038.0,3580.0,3467.0,1445.0,100.0,88.66,85.86,35.79
2026-07-04,grab_avrist,2444.0,2444.0,2243.0,2238.0,1320.0,100.0,91.78,91.57,54.01
2026-07-04,nongrab_oona,137.0,137.0,137.0,116.0,0.0,100.0,100.0,84.67,0.0
2026-07-04,nongrab_avrist,933.0,933.0,677.0,676.0,125.0,100.0,72.56,72.45,13.4
2026-07-04,nongrab_sinarmas,484.0,484.0,483.0,410.0,0.0,100.0,99.79,84.71,0.0
2026-07-04,grab_allrisk,40.0,40.0,40.0,27.0,0.0,100.0,100.0,67.5,0.0
2026-07-04,nongrab_allrisk,2581.0,2500.0,2142.0,1985.0,1052.0,96.86,82.99,76.91,40.76
2026-07-05,grab_oona,4038.0,4038.0,3580.0,3467.0,1445.0,100.0,88.66,85.86,35.79
2026-07-05,grab_avrist,2444.0,2444.0,2243.0,2238.0,1320.0,100.0,91.78,91.57,54.01
2026-07-05,nongrab_oona,137.0,137.0,137.0,116.0,0.0,100.0,100.0,84.67,0.0
2026-07-05,nongrab_avrist,933.0,933.0,677.0,676.0,125.0,100.0,72.56,72.45,13.4
2026-07-05,nongrab_sinarmas,484.0,484.0,483.0,410.0,0.0,100.0,99.79,84.71,0.0
2026-07-05,grab_allrisk,40.0,40.0,40.0,27.0,0.0,100.0,100.0,67.5,0.0
2026-07-05,nongrab_allrisk,2581.0,2520.0,2142.0,1985.0,1052.0,97.64,82.99,76.91,40.76
2026-07-06,grab_oona,4091.0,4091.0,3627.0,3500.0,1445.0,100.0,88.66,85.55,35.32
2026-07-06,grab_avrist,2466.0,2466.0,2265.0,2260.0,1320.0,100.0,91.85,91.65,53.53
2026-07-06,nongrab_oona,141.0,141.0,141.0,116.0,0.0,100.0,100.0,82.27,0.0
2026-07-06,nongrab_avrist,950.0,950.0,688.0,687.0,125.0,100.0,72.42,72.32,13.16
2026-07-06,nongrab_sinarmas,494.0,494.0,493.0,410.0,0.0,100.0,99.8,83.0,0.0
2026-07-06,grab_allrisk,40.0,40.0,40.0,27.0,0.0,100.0,100.0,67.5,0.0
2026-07-06,nongrab_allrisk,2607.0,2535.0,2195.0,2046.0,1052.0,97.24,84.2,78.48,40.35
2026-07-07,grab_oona,4138.0,4138.0,3661.0,3524.0,1445.0,100.0,88.47,85.16,34.92
2026-07-07,grab_avrist,2489.0,2489.0,2283.0,2275.0,1320.0,100.0,91.72,91.4,53.03
2026-07-07,nongrab_oona,143.0,143.0,143.0,116.0,0.0,100.0,100.0,81.12,0.0
2026-07-07,nongrab_avrist,967.0,967.0,697.0,696.0,125.0,100.0,72.08,71.98,12.93
2026-07-07,nongrab_sinarmas,498.0,498.0,497.0,410.0,0.0,100.0,99.8,82.33,0.0
2026-07-07,grab_allrisk,41.0,41.0,41.0,27.0,0.0,100.0,100.0,65.85,0.0
2026-07-07,nongrab_allrisk,2632.0,2562.0,2214.0,2046.0,1052.0,97.34,84.12,77.74,39.97
2026-07-08,grab_oona,4180.0,4180.0,3689.0,3543.0,1445.0,100.0,88.25,84.76,34.57
2026-07-08,grab_avrist,2508.0,2508.0,2294.0,2286.0,1320.0,100.0,91.47,91.15,52.63
2026-07-08,nongrab_oona,144.0,144.0,144.0,116.0,0.0,100.0,100.0,80.56,0.0
2026-07-08,nongrab_avrist,981.0,981.0,705.0,704.0,125.0,100.0,71.87,71.76,12.74
2026-07-08,nongrab_sinarmas,506.0,506.0,505.0,410.0,0.0,100.0,99.8,81.03,0.0
2026-07-08,grab_allrisk,41.0,41.0,41.0,27.0,0.0,100.0,100.0,65.85,0.0
2026-07-08,nongrab_allrisk,2652.0,2562.0,2226.0,2046.0,1105.0,96.61,83.94,77.15,41.67
2026-07-09,grab_oona,4236.0,4236.0,3722.0,3571.0,1445.0,100.0,87.87,84.3,34.11
2026-07-09,grab_avrist,2533.0,2533.0,2312.0,2304.0,1320.0,100.0,91.28,90.96,52.11
2026-07-09,nongrab_oona,144.0,144.0,144.0,116.0,0.0,100.0,100.0,80.56,0.0
2026-07-09,nongrab_avrist,1007.0,1007.0,715.0,714.0,125.0,100.0,71.0,70.9,12.41
2026-07-09,nongrab_sinarmas,511.0,511.0,510.0,410.0,0.0,100.0,99.8,80.23,0.0
2026-07-09,grab_allrisk,41.0,41.0,41.0,27.0,0.0,100.0,100.0,65.85,0.0
2026-07-09,nongrab_allrisk,2677.0,2578.0,2298.0,2095.0,1105.0,96.3,85.84,78.26,41.28
2026-07-10,grab_oona,4269.0,4269.0,3745.0,3590.0,1445.0,100.0,87.73,84.09,33.85
2026-07-10,grab_avrist,2547.0,2547.0,2324.0,2316.0,1320.0,100.0,91.24,90.93,51.83
2026-07-10,nongrab_oona,144.0,144.0,144.0,116.0,0.0,100.0,100.0,80.56,0.0
2026-07-10,nongrab_avrist,1022.0,1022.0,722.0,721.0,125.0,100.0,70.65,70.55,12.23
2026-07-10,nongrab_sinarmas,515.0,515.0,514.0,410.0,0.0,100.0,99.81,79.61,0.0
2026-07-10,grab_allrisk,41.0,41.0,41.0,27.0,0.0,100.0,100.0,65.85,0.0
2026-07-10,nongrab_allrisk,2691.0,2581.0,2305.0,2168.0,1144.0,95.91,85.66,80.56,42.51
2026-07-11,grab_oona,4301.0,4301.0,3761.0,3600.0,1445.0,100.0,87.44,83.7,33.6
2026-07-11,grab_avrist,2561.0,2561.0,2333.0,2325.0,1320.0,100.0,91.1,90.78,51.54
2026-07-11,nongrab_oona,144.0,144.0,144.0,116.0,0.0,100.0,100.0,80.56,0.0
2026-07-11,nongrab_avrist,1035.0,1035.0,724.0,722.0,125.0,100.0,69.95,69.76,12.08
2026-07-11,nongrab_sinarmas,520.0,520.0,519.0,410.0,0.0,100.0,99.81,78.85,0.0
2026-07-11,grab_allrisk,41.0,41.0,41.0,27.0,0.0,100.0,100.0,65.85,0.0
2026-07-11,nongrab_allrisk,2705.0,2584.0,2342.0,2168.0,1144.0,95.53,86.58,80.15,42.29
2026-07-12,grab_oona,4301.0,4301.0,3761.0,3600.0,1445.0,100.0,87.44,83.7,33.6
2026-07-12,grab_avrist,2561.0,2561.0,2333.0,2325.0,1320.0,100.0,91.1,90.78,51.54
2026-07-12,nongrab_oona,144.0,144.0,144.0,116.0,0.0,100.0,100.0,80.56,0.0
2026-07-12,nongrab_avrist,1035.0,1035.0,724.0,722.0,125.0,100.0,69.95,69.76,12.08
2026-07-12,nongrab_sinarmas,520.0,520.0,519.0,410.0,0.0,100.0,99.81,78.85,0.0
2026-07-12,grab_allrisk,41.0,41.0,41.0,27.0,0.0,100.0,100.0,65.85,0.0
2026-07-12,nongrab_allrisk,2705.0,2584.0,2342.0,2168.0,1144.0,95.53,86.58,80.15,42.29
2026-07-13,grab_oona,4347.0,4347.0,3790.0,3619.0,1445.0,100.0,87.19,83.25,33.24
2026-07-13,grab_avrist,2584.0,2584.0,2353.0,2343.0,1320.0,100.0,91.06,90.67,51.08
2026-07-13,nongrab_oona,145.0,145.0,145.0,116.0,0.0,100.0,100.0,80.0,0.0
2026-07-13,nongrab_avrist,1050.0,1050.0,725.0,723.0,125.0,100.0,69.05,68.86,11.9
2026-07-13,nongrab_sinarmas,526.0,526.0,525.0,410.0,0.0,100.0,99.81,77.95,0.0
2026-07-13,grab_allrisk,42.0,42.0,42.0,27.0,0.0,100.0,100.0,64.29,0.0
